tube_assembly_id,cost
TA-01875,22.2063953973615
TA-01879,22.4985115984042
TA-01886,21.5136626920316
TA-01887,21.5220088692043
TA-01888,21.6305091724487
TA-01906,25.7785592272553
TA-01907,21.6889324126573
TA-01908,22.1284977437501
TA-01911,27.6536670320438
TA-01920,22.1479721571529
TA-01927,21.1659053098379
TA-01928,22.3983574723324
TA-01953,19.8026963716386
TA-01956,29.0196580293006
TA-01957,28.9306321394591
TA-01958,28.8499524267901
TA-01960,29.7819422110693
TA-01962,22.8796536892885
TA-01974,27.9708217646044
TA-01991,27.6675773273315
TA-01997,30.0351095853063
TA-02007,22.4734730668863
TA-02009,22.0422539129661
TA-02010,22.3983574723324
TA-02011,22.2230877517068
TA-02015,21.4413291565353
TA-02022,21.9059330191461
TA-02024,52.6810703137606
TA-02037,44.6325734602694
TA-02041,53.5212521491406
TA-02056,21.3717776800966
TA-02057,27.4867434885908
TA-02063,21.535919164492
TA-02070,23.550129922158
TA-02083,28.0487194182158
TA-02090,21.42463680219
TA-02095,21.8057788930743
TA-02096,22.0227794995632
TA-02116,28.0181167685828
TA-02119,21.5331371054345
TA-02150,27.7037440950796
TA-02153,29.5343389549473
TA-02154,28.5717465210351
TA-02172,22.6988198505478
TA-02174,21.758483889096
TA-02182,22.5708451339005
TA-02183,29.3284665846887
TA-02184,29.7735960338966
TA-02193,27.7120902722523
TA-02198,26.7105490115344
TA-02200,22.7043839686629
TA-02201,22.6904736733751
TA-02211,29.4258386517029
TA-02227,21.5776500503553
TA-02235,27.5423846697418
TA-02237,26.7522798973977
TA-02257,28.2434635522443
TA-02261,28.5550541666898
TA-02275,22.0088692042755
TA-02277,21.6778041764271
TA-02308,21.5553935778949
TA-02310,20.695737329112
TA-02314,21.5220088692043
TA-02319,21.5331371054345
TA-02321,22.067292444484
TA-02334,21.5804321094128
TA-02337,27.5256923153965
TA-02338,27.9318729377987
TA-02344,28.5161053398842
TA-02345,28.6301697612437
TA-02347,28.5327976942295
TA-02359,22.2008312792464
TA-02366,28.4882847493087
TA-02375,25.5532124435938
TA-02376,29.0446965608186
TA-02379,25.6005074475721
TA-02381,28.6106953478408
TA-02383,28.5161053398842
TA-02384,25.5754689160541
TA-02417,27.6814876226193
TA-02418,21.4858421014561
TA-02419,21.8836765466857
TA-02432,29.7680319157815
TA-02455,27.8345008707845
TA-02469,21.9281894916065
TA-02474,22.0033050861604
TA-02475,30.4496363848812
TA-02476,30.4023413809028
TA-02496,22.036689794851
TA-02498,21.6527656449091
TA-02500,22.7794995632167
TA-02504,22.3510624683541
TA-02505,22.3621907045843
TA-02507,22.3621907045843
TA-02508,23.0076284059358
TA-02509,26.1068421960461
TA-02510,25.5059174396154
TA-02517,21.900368901031
TA-02519,22.1952671611313
TA-02520,22.7349866182959
TA-02522,25.5865971522843
TA-02523,28.0765400087913
TA-02525,33.5516322340491
TA-02577,21.3995982706721
TA-02578,30.6972396410031
TA-02579,28.1766941348631
TA-02582,21.9671383184122
TA-02589,28.3491817964312
TA-02604,24.7074664900986
TA-02606,24.532196769473
TA-02607,21.8920227238584
TA-02632,23.0827440004896
TA-02635,22.3872292361022
TA-02646,28.8193497771571
TA-02648,28.8193497771571
TA-02676,22.0728565625991
TA-02681,22.0589462673114
TA-02683,21.9532280231245
TA-02688,23.185680185619
TA-02714,21.6694579992544
TA-02720,20.9433405852339
TA-02721,21.5303550463769
TA-02723,28.3603100326614
TA-02724,28.6162594659559
TA-02726,25.7757771681977
TA-02728,29.4926080690841
TA-02729,29.0947736238545
TA-02730,29.1615430412357
TA-02733,21.4135085659598
TA-02745,21.3022262036578
TA-02778,16.8982267155567
TA-02803,21.3662135619815
TA-02811,20.6456602660761
TA-02814,27.3643328900586
TA-02829,28.0348091229281
TA-02830,22.067292444484
TA-02831,22.1090233303473
TA-02836,17.9832297480011
TA-02837,23.8311178869705
TA-02840,23.8784128909488
TA-02843,22.3816651179871
TA-02848,23.1884622446765
TA-02851,21.8002147749592
TA-02862,12.3384319202328
TA-02863,17.1486120307362
TA-02887,21.6778041764271
TA-02888,21.8836765466857
TA-02902,23.0382310555688
TA-02905,21.7390094756931
TA-02909,21.3745597391541
TA-02910,21.4747138652259
TA-02916,21.4747138652259
TA-02919,21.2076361957012
TA-02955,27.7593852762306
TA-02963,27.5646411422022
TA-02972,28.844388308675
TA-02978,27.497871724821
TA-02982,28.1961685482659
TA-02988,27.7872058668061
TA-02989,24.2317343912577
TA-03006,41.0214608035699
TA-03010,24.1621829148189
TA-03012,21.3829059163268
TA-03013,21.3050082627154
TA-03021,21.3995982706721
TA-03031,28.2406814931867
TA-03040,21.7557018300384
TA-03048,21.758483889096
TA-03049,21.7640480072111
TA-03050,21.758483889096
TA-03060,27.8038982211514
TA-03062,21.7779583024988
TA-03065,21.9504459640669
TA-03071,21.4274188612476
TA-03099,33.2595160330063
TA-03101,23.0410131146264
TA-03130,23.1495134178708
TA-03133,22.2008312792464
TA-03137,22.3566265864692
TA-03139,26.5519716452541
TA-03142,22.3065495234333
TA-03145,22.4484345353683
TA-03149,25.4113274316587
TA-03154,27.8734496975902
TA-03185,27.553512905972
TA-03186,21.5526115188373
TA-03205,25.7980336406581
TA-03211,24.7631076712496
TA-03223,22.3621907045843
TA-03224,27.917962642511
TA-03243,28.5940029934955
TA-03279,27.5924617327777
TA-03288,22.4289601219655
TA-03289,22.4289601219655
TA-03318,21.4635856289957
TA-03322,21.6889324126573
TA-03329,27.5006537838785
TA-03335,20.7319040968602
TA-03336,21.2465850225069
TA-03337,25.261096242551
TA-03338,26.1207524913339
TA-03339,28.8610806630203
TA-03340,21.3578673848088
TA-03343,22.1730106886709
TA-03349,22.8073201537922
TA-03378,27.609154087123
TA-03379,28.9473244938044
TA-03382,28.7776188912938
TA-03397,21.6082526999883
TA-03408,24.6462611908326
TA-03409,24.7658897303072
TA-03420,16.773034057967
TA-03431,27.5340384925691
TA-03435,21.6388553496214
TA-03436,21.6138168181034
TA-03438,21.5887782865855
TA-03440,21.5887782865855
TA-03443,21.8419456608225
TA-03446,21.591560345643
TA-03447,21.8948047829159
TA-03448,21.8252533064772
TA-03449,21.6193809362185
TA-03450,21.7946506568441
TA-03453,22.4818192440589
TA-03454,27.7482570400004
TA-03455,21.9476639050094
TA-03456,27.8261546936118
TA-03457,21.6221629952761
TA-03459,28.1405273671149
TA-03471,22.3677548226994
TA-03489,29.1086839191422
TA-03491,22.543024543325
TA-03492,22.7071660277204
TA-03494,28.9083756669987
TA-03499,29.1253762734875
TA-03500,22.1730106886709
TA-03502,27.5368205516267
TA-03504,27.917962642511
TA-03516,22.0033050861604
TA-03526,22.988153992533
TA-03536,21.3662135619815
TA-03542,32.5167062646406
TA-03546,21.6499835858516
TA-03549,23.0048463468782
TA-03582,28.2100788435537
TA-03591,27.5396026106842
TA-03592,27.5396026106842
TA-03614,21.9587921412396
TA-03615,22.4428704172532
TA-03616,21.7250991804054
TA-03617,29.7040445574579
TA-03618,21.5526115188373
TA-03625,12.5609966448368
TA-03634,25.8063798178308
TA-03646,11.4008780178386
TA-03651,28.1600017805178
TA-03653,28.8165677180995
TA-03656,22.345498350239
TA-03660,25.7813412863128
TA-03666,22.7711533860441
TA-03678,21.6805862354846
TA-03680,21.6750221173695
TA-03682,21.6666759401969
TA-03700,24.1788752691642
TA-03719,25.8286362902912
TA-03720,30.7890475899022
TA-03736,27.4088458349794
TA-03739,21.5804321094128
TA-03741,21.3244826761182
TA-03744,21.84472771988
TA-03745,21.8363815427074
TA-03746,21.1325206011473
TA-03747,20.695737329112
TA-03750,21.3662135619815
TA-03752,20.6623526204214
TA-03755,29.5565954274077
TA-03756,29.5565954274077
TA-03758,29.8932245733712
TA-03759,29.9015707505439
TA-03760,28.6051312297257
TA-03761,28.6858109423947
TA-03762,28.6579903518192
TA-03766,21.5108806329741
TA-03791,27.528474374454
TA-03818,21.6249450543336
TA-03820,22.0144333223906
TA-03821,27.6035899690079
TA-03846,21.7250991804054
TA-03847,21.9365356687792
TA-03848,22.0478180310812
TA-03884,32.7893480522805
TA-03886,33.2456057377186
TA-03888,33.0063486587693
TA-03889,33.1927466156252
TA-03905,21.9838306727575
TA-03906,22.153536275268
TA-03907,21.7390094756931
TA-03909,21.7612659481535
TA-03957,28.1655658986329
TA-03964,26.0122521880894
TA-03980,28.8972474307685
TA-03981,25.1442497621339
TA-03992,27.7120902722523
TA-03993,21.394034152557
TA-04021,21.8057788930743
TA-04024,28.424297390985
TA-04026,24.3457988126172
TA-04033,26.1791757315424
TA-04043,28.1822582529782
TA-04045,21.6917144717148
TA-04050,21.7445735938082
TA-04058,24.7158126672713
TA-04111,25.2277115338604
TA-04114,20.6818270338243
TA-04118,21.5971244637581
TA-04123,21.449675333708
TA-04125,22.7155122048931
TA-04126,21.3884700344419
TA-04127,21.4385470974778
TA-04128,20.7263399787451
TA-04129,20.8849173450254
TA-04130,21.2354567862767
TA-04133,28.2712841428198
TA-04137,21.3578673848088
TA-04138,21.8558559561102
TA-04142,21.3578673848088
TA-04143,21.0518408884784
TA-04146,21.6305091724487
TA-04147,21.6972785898299
TA-04148,21.8502918379951
TA-04150,21.3328288532909
TA-04152,21.1909438413559
TA-04153,21.1992900185285
TA-04155,21.1241744239747
TA-04156,21.1241744239747
TA-04157,21.6861503535997
TA-04158,22.8323586853102
TA-04159,22.2147415745341
TA-04160,22.036689794851
TA-04161,22.1451900980954
TA-04162,22.5068577755769
TA-04166,22.0255615586208
TA-04170,21.3662135619815
TA-04183,29.6456213172493
TA-04235,24.6490432498901
TA-04236,24.6879920766958
TA-04238,22.3983574723324
TA-04239,22.431742181023
TA-04247,21.9643562593547
TA-04248,28.5828747572653
TA-04249,31.081163790945
TA-04252,28.1099247174819
TA-04254,21.3411750304635
TA-04260,22.1813568658435
TA-04262,25.0552238722924
TA-04263,24.9439415099904
TA-04264,31.6848706064332
TA-04265,21.7668300662686
TA-04276,21.9365356687792
TA-04312,28.5188873989417
TA-04320,27.8261546936118
TA-04321,27.7232185084825
TA-04327,26.3989583970889
TA-04329,28.1377453080574
TA-04367,26.1068421960461
TA-04379,30.7556628812116
TA-04385,27.7649493943457
TA-04435,30.1714304791262
TA-04479,22.3065495234333
TA-04481,27.4950896657634
TA-04500,24.6490432498901
TA-04543,30.9726634877005
TA-04549,27.9875141189497
TA-04552,27.664795268274
TA-04561,21.0768794199963
TA-04563,22.3009854053182
TA-04564,21.6138168181034
TA-04565,21.0434947113057
TA-04566,22.6153580788213
TA-04571,22.2842930509729
TA-04572,22.3594086455267
TA-04573,21.9615742002971
TA-04575,21.4830600423986
TA-04580,23.5000528591221
TA-04581,20.7791991008385
TA-04586,22.4595627715985
TA-04587,22.0533821491963
TA-04588,21.6805862354846
TA-04593,21.4385470974778
TA-04595,21.4302009203051
TA-04606,23.0465772327415
TA-04608,21.9949589089877
TA-04609,21.505316514859
TA-04617,8.61881896028889
TA-04620,26.2848939757293
TA-04625,22.26481863757
TA-04631,21.1770335460681
TA-04635,21.900368901031
TA-04643,21.3467391485786
TA-04647,22.5235501299222
TA-04648,22.1841389249011
TA-04650,21.2966620855427
TA-04658,27.9624755874318
TA-04659,28.2879764971651
TA-04660,28.2879764971651
TA-04661,27.4950896657634
TA-04663,28.4131691547548
TA-04666,29.3284665846887
TA-04667,29.8375833922202
TA-04701,39.8029189363632
TA-04704,28.171130016748
TA-04721,28.4048229775822
TA-04734,32.1355641737563
TA-04737,20.5621984943496
TA-04738,20.5204676084864
TA-04744,20.6873911519394
TA-04745,21.3439570895211
TA-04752,20.7096476243998
TA-04754,21.8475097789376
TA-04757,21.8642021332829
TA-04765,22.0199974405057
TA-04785,17.8580370904114
TA-04828,20.528813785659
TA-04830,28.0876682450215
TA-04852,24.3207602810992
TA-04853,27.8345008707845
TA-04871,22.3315880549512
TA-04881,28.4771565130785
TA-04895,21.4329829793627
TA-04896,21.0518408884784
TA-04898,21.5220088692043
TA-04899,21.6305091724487
TA-04902,21.647201526794
TA-04905,21.8363815427074
TA-04909,27.9763858827195
TA-04930,21.4580215108806
TA-04931,22.3176777596635
TA-04934,21.9977409680453
TA-04936,21.9977409680453
TA-04969,22.1284977437501
TA-04993,22.1646645114982
TA-04994,21.6193809362185
TA-04998,27.7120902722523
TA-04999,20.9071738174858
TA-05000,141.659665151372
TA-05001,27.584115555605
TA-05009,22.036689794851
TA-05013,7.13598148261491
TA-05016,24.7185947263288
TA-05017,24.7185947263288
TA-05019,28.3352715011434
TA-05023,21.2326747272191
TA-05041,21.3968162116145
TA-05044,21.4135085659598
TA-05045,20.6011473211553
TA-05047,21.3077903217729
TA-05048,21.3077903217729
TA-05049,21.3022262036578
TA-05051,20.5621984943496
TA-05058,28.5800926982078
TA-05086,27.9958602961224
TA-05106,21.5080985739165
TA-05109,21.4997523967439
TA-05111,20.6206217345582
TA-05117,28.5439259304596
TA-05118,29.9015707505439
TA-05119,27.6453208548711
TA-05135,22.0478180310812
TA-05137,21.2410209043918
TA-05145,22.1173695075199
TA-05147,22.067292444484
TA-05157,20.9043917584282
TA-05171,20.6150576164431
TA-05172,28.201732666381
TA-05187,30.8224322985928
TA-05195,25.1359035849613
TA-05201,28.6412979974739
TA-05205,27.9374370559138
TA-05208,28.3547459145463
TA-05216,28.4103870956973
TA-05235,22.4901654212316
TA-05244,22.6348324922241
TA-05253,29.8153269197599
TA-05265,28.5940029934955
TA-05267,24.7241588444439
TA-05273,22.4289601219655
TA-05343,30.7250602315786
TA-05348,27.553512905972
TA-05355,28.0097705914101
TA-05365,29.2839536397679
TA-05366,28.2657200247047
TA-05367,28.5578362257474
TA-05369,28.646862115589
TA-05370,28.6329518203012
TA-05372,29.208838045214
TA-05375,28.8221318362146
TA-05377,29.0029656749553
TA-05378,28.6719006471069
TA-05379,28.3630920917189
TA-05388,27.361550831001
TA-05391,29.2728254035377
TA-05393,23.0883081186047
TA-05427,22.3733189408145
TA-05428,22.3733189408145
TA-05432,23.0883081186047
TA-05433,29.8208910378749
TA-05437,22.4595627715985
TA-05439,27.9402191149714
TA-05467,27.3253840632529
TA-05480,24.6879920766958
TA-05481,24.6490432498901
TA-05482,24.6295688364873
TA-05503,22.9714616381877
TA-05535,28.6273877021861
TA-05536,21.758483889096
TA-05559,29.3368127618613
TA-05596,28.8861191945383
TA-05628,28.28241237905
TA-05629,28.2935406152802
TA-05638,29.2144021633291
TA-05644,21.8614200742253
TA-05648,28.9501065528619
TA-05649,22.7433327954686
TA-05651,24.9606338643357
TA-05657,22.5402424842675
TA-05660,17.8496909132387
TA-05663,28.5021950445964
TA-05667,28.6552082927616
TA-05668,28.677464765222
TA-05670,26.0873677826433
TA-05676,28.4771565130785
TA-05678,28.5800926982078
TA-05679,28.6162594659559
TA-05680,28.6969391786249
TA-05684,21.171469427953
TA-05687,21.9699203774698
TA-05688,21.9754844955849
TA-05695,40.5930237087073
TA-05696,27.9986423551799
TA-05701,29.0474786198761
TA-05707,22.1757927477284
TA-05708,22.2175236335917
TA-05712,21.3550853257513
TA-05714,21.6360732905638
TA-05733,28.1739120758055
TA-05734,22.8017560356771
TA-05736,21.9059330191461
TA-05739,29.5120824824869
TA-05743,21.6972785898299
TA-05759,21.4830600423986
TA-05780,23.24132136677
TA-05782,28.9723630253223
TA-05783,28.9389783166317
TA-05814,22.5819733701307
TA-05815,22.1090233303473
TA-05816,28.3269253239708
TA-05817,27.6981799769645
TA-05844,28.3519638554887
TA-05846,29.0363503836459
TA-05848,29.1865815727536
TA-05850,29.1949277499263
TA-05852,25.2110191795151
TA-05864,29.487043950969
TA-05973,20.9850714710972
TA-05995,22.0478180310812
TA-05996,28.3018867924528
TA-06007,28.5745285800927
TA-06074,21.1825976641832
TA-06090,21.3467391485786
TA-06091,22.6070119016486
TA-06094,22.011651263333
TA-06095,21.4969703376863
TA-06097,22.1424080390378
TA-06119,21.5136626920316
TA-06134,21.7863044796715
TA-06168,21.8391636017649
TA-06179,20.9266482308886
TA-06181,21.8391636017649
TA-06182,21.3244826761182
TA-06207,29.2589151082499
TA-06208,29.2700433444801
TA-06209,32.0827050516628
TA-06225,21.0351485341331
TA-06237,22.0589462673114
TA-06238,27.6842696816768
TA-06239,21.6026885818732
TA-06246,29.0335683245884
TA-06247,29.2756074625952
TA-06249,28.9974015568402
TA-06250,28.9779271434374
TA-06253,26.2960222119595
TA-06254,26.4239969286068
TA-06261,30.3077513729461
TA-06277,21.7723941843837
TA-06283,22.1396259799803
TA-06287,28.844388308675
TA-06290,28.844388308675
TA-06292,23.018756642166
TA-06294,29.0892095057394
TA-06295,28.8388241905599
TA-06296,28.646862115589
TA-06297,23.018756642166
TA-06305,28.0375911819856
TA-06306,21.9142791963188
TA-06308,28.2545917884745
TA-06312,21.3884700344419
TA-06313,21.3884700344419
TA-06316,22.654306905627
TA-06317,22.6876916143176
TA-06319,21.7417915347507
TA-06320,27.528474374454
TA-06321,27.3698970081737
TA-06323,21.4997523967439
TA-06336,22.8740895711734
TA-06339,20.9266482308886
TA-06342,22.2175236335917
TA-06343,21.2716235540248
TA-06344,21.3578673848088
TA-06364,21.7779583024988
TA-06365,21.7779583024988
TA-06368,22.3983574723324
TA-06369,21.2159823728738
TA-06371,22.2175236335917
TA-06372,22.0756386216567
TA-06376,21.5887782865855
TA-06388,29.208838045214
TA-06393,21.9893947908726
TA-06394,23.5751684536759
TA-06397,29.1337224506602
TA-06404,29.1198121553724
TA-06405,28.8777730173656
TA-06406,28.8861191945383
TA-06407,24.9022106241271
TA-06410,28.9834912615525
TA-06411,28.2434635522443
TA-06413,21.6360732905638
TA-06419,23.0048463468782
TA-06426,22.0005230271028
TA-06428,31.4817802952321
TA-06429,21.6221629952761
TA-06431,24.3430167535596
TA-06435,30.4579825620538
TA-06437,25.4614044946946
TA-06440,22.0951130350595
TA-06441,22.0450359720236
TA-06442,26.3349710387652
TA-06443,29.9321734001769
TA-06457,21.7417915347507
TA-06465,28.9723630253223
TA-06472,22.5318963070948
TA-06473,26.0845857235857
TA-06475,22.8824357483461
TA-06526,27.8539752841873
TA-06536,21.4079444478447
TA-06556,27.6119361461805
TA-06558,21.869766251398
TA-06559,22.0060871452179
TA-06564,28.4159512138124
TA-06592,28.3157970877406
TA-06598,36.0304468543258
TA-06601,37.3463607885468
TA-06622,23.0271028193386
TA-06643,22.4261780629079
TA-06673,29.0474786198761
TA-06676,22.1424080390378
TA-06678,22.209177456419
TA-06680,21.7417915347507
TA-06683,21.6444194677365
TA-06687,21.5581756369524
TA-06694,21.5581756369524
TA-06725,29.7040445574579
TA-06726,21.8113430111894
TA-06727,21.8029968340168
TA-06730,27.7120902722523
TA-06755,21.368995621039
TA-06756,21.4468932746504
TA-06757,21.869766251398
TA-06758,22.1451900980954
TA-06761,28.9751450843799
TA-06762,28.1989506073235
TA-06784,28.9417603756893
TA-06798,23.3247831384965
TA-06817,22.2063953973615
TA-06838,28.6579903518192
TA-06841,22.1646645114982
TA-06842,22.2175236335917
TA-06853,28.393694741352
TA-06855,28.4298615091001
TA-06862,27.6175002642956
TA-06882,15.1427474502429
TA-06883,15.2540298125449
TA-06886,24.36527322602
TA-06897,28.5800926982078
TA-06911,27.6369746776985
TA-06914,27.6202823233532
TA-06957,28.7915291865816
TA-06966,27.7538211581155
TA-06983,22.8713075121159
TA-06986,28.6496441746465
TA-07014,28.5967850525531
TA-07017,22.0784206807142
TA-07019,21.4329829793627
TA-07020,21.3411750304635
TA-07021,21.8864586057433
TA-07023,21.3495212076362
TA-07025,28.7191956510853
TA-07026,28.7275418282579
TA-07073,27.5868976146626
TA-07074,28.7164135920277
TA-07075,28.8165677180995
TA-07126,26.1346627866216
TA-07131,24.279029395236
TA-07139,28.9612347890921
TA-07147,21.5136626920316
TA-07148,21.5275729873194
TA-07149,21.4051623887872
TA-07151,21.4190726840749
TA-07152,21.4357650384202
TA-07155,21.5999065228157
