tube_assembly_id,quantity,cost
TA-00121,2,11.9016486481975
TA-00121,5,6.16504287153008
TA-00121,10,4.2509862399359
TA-00121,25,3.10199584916789
TA-00121,50,2.78762317566477
TA-00121,100,2.64573816372974
TA-00121,250,2.56227639200325
TA-00123,1,28.5244515170568
TA-00123,2,16.6645337547225
TA-00123,5,9.54802668551048
TA-00123,10,7.17771236847816
TA-00123,25,5.75329813101272
TA-00123,50,5.34433544955292
TA-00123,100,5.15793749269709
TA-00123,250,5.04665513039511
TA-00125,1,28.5717465210351
TA-00125,2,16.7118287587009
TA-00125,5,9.59532168948882
TA-00125,10,7.22222531339895
TA-00125,25,5.80059313499107
TA-00125,50,5.39163045353127
TA-00125,100,5.20523249667544
TA-00125,250,5.09395013437345
TA-00130,1,14.1551164848127
TA-00130,2,9.16688459462618
TA-00130,3,7.45870033329067
TA-00130,5,6.14556845812723
TA-00130,10,5.1301169021216
TA-00130,20,4.62656421270511
TA-00132,1,28.2351173750716
TA-00132,2,16.3751996127374
TA-00132,5,9.25869254352531
TA-00132,10,6.88837822649299
TA-00132,25,5.46396398902756
TA-00132,50,5.05778336662531
TA-00132,100,4.86860335071193
TA-00132,250,4.75732098840994
TA-00145,1,21.9921768499302
TA-00145,2,12.4274578100744
TA-00145,5,6.68806997434941
TA-00145,10,4.77679540181279
TA-00145,25,3.62780501104477
TA-00145,50,3.31343233754166
TA-00145,100,3.17154732560663
TA-00145,250,3.08530349482259
TA-00147,1,22.067292444484
TA-00147,2,12.5025734046282
TA-00147,5,6.76318556890326
TA-00147,10,4.84912893730908
TA-00147,25,3.70292060559862
TA-00147,50,3.38576587303795
TA-00147,100,3.24666292016047
TA-00147,250,3.16041908937643
TA-00148,1,21.8280353655347
TA-00148,2,12.263316325679
TA-00148,5,6.52392848995398
TA-00148,10,4.61265391741736
TA-00148,25,3.46366352664934
TA-00148,50,3.14929085314623
TA-00148,100,3.0074058412112
TA-00148,250,2.92394406948471
TA-00149,1,21.7612659481535
TA-00149,2,12.1965469082978
TA-00149,5,6.45715907257279
TA-00149,10,4.54588450003617
TA-00149,25,3.39689410926815
TA-00149,50,3.08252143576504
TA-00149,100,2.94063642383
TA-00149,250,2.85717465210351
TA-00150,1,21.8280353655347
TA-00150,2,12.263316325679
TA-00150,5,6.52392848995398
TA-00150,10,4.61265391741736
TA-00150,25,3.46366352664934
TA-00150,50,3.14929085314623
TA-00150,100,3.0074058412112
TA-00150,250,2.92394406948471
TA-00153,1,21.4747138652259
TA-00153,2,11.9099948253702
TA-00153,5,6.17338904870273
TA-00153,10,4.25933241710855
TA-00153,25,3.11034202634053
TA-00153,50,2.79596935283742
TA-00153,100,2.65408434090239
TA-00153,250,2.5706225691759
TA-00154,5,18.4645259649572
TA-00154,10,12.9004078498578
TA-00154,15,11.0475565175298
TA-00154,20,10.1183487923082
TA-00161,1,21.6277271133912
TA-00161,2,12.0630080735354
TA-00161,5,6.32362023781041
TA-00161,10,4.40956360621623
TA-00161,25,3.26335527450577
TA-00161,50,2.9462005419451
TA-00161,100,2.80431553001007
TA-00161,250,2.72085375828358
TA-00175,1,30.7028037591182
TA-00175,2,18.8428859967839
TA-00175,5,11.7291609866294
TA-00175,10,9.35606461053955
TA-00175,25,7.93165037307412
TA-00175,50,7.52546975067187
TA-00175,100,7.33907179381604
TA-00175,250,7.2250073724565
TA-00183,10,22.6153580788213
TA-00183,15,19.1489124931144
TA-00183,20,17.415689700261
TA-00183,25,16.0357884077163
TA-00190,1,21.2855338493126
TA-00190,2,11.7208148094568
TA-00190,5,5.9814269737318
TA-00190,10,4.06737034213762
TA-00190,25,2.92116201042716
TA-00190,50,2.60400727786649
TA-00190,100,2.46212226593146
TA-00190,250,2.37866049420497
TA-00205,1,27.5201281972814
TA-00205,2,17.3294458694769
TA-00205,5,11.2144800609827
TA-00205,10,9.17523077179882
TA-00205,25,7.95390684553452
TA-00205,50,7.61171358145591
TA-00205,100,7.45870033329067
TA-00205,250,7.36689238439154
TA-00222,1,21.3077903217729
TA-00222,2,11.7430712819172
TA-00222,5,6.00368344619219
TA-00222,10,4.09240887365557
TA-00222,25,2.94341848288755
TA-00222,50,2.62904580938444
TA-00222,100,2.48716079744941
TA-00222,250,2.40091696666537
TA-00249,1,26.0289445424347
TA-00249,2,15.8382622146303
TA-00249,5,9.72329640613611
TA-00249,10,7.6840471169522
TA-00249,25,6.46272319068789
TA-00249,50,6.12052992660928
TA-00249,100,5.96751667844405
TA-00249,250,5.87570872954491
TA-00253,4,71.8021622162995
TA-00253,6,56.7317483015529
TA-00253,8,49.1979323737084
TA-00253,10,44.6770864051902
TA-00264,1,21.4635856289957
TA-00264,2,11.89886658914
TA-00264,5,6.16226081247253
TA-00264,10,4.24820418087835
TA-00264,25,3.09921379011034
TA-00264,50,2.78484111660722
TA-00264,100,2.64295610467219
TA-00264,250,2.5594943329457
TA-00270,1,28.4159512138124
TA-00270,2,16.5560334514781
TA-00270,5,9.43952638226604
TA-00270,10,7.06643000617617
TA-00270,25,5.64479782776829
TA-00270,50,5.23583514630849
TA-00270,100,5.04943718945266
TA-00270,250,4.93815482715067
TA-00278,30,2.34249372645683
TA-00278,60,1.89180015913378
TA-00278,90,1.7415689700261
TA-00278,120,1.66645337547225
TA-00293,1,27.8595394023024
TA-00293,2,15.9996216399682
TA-00293,5,8.88311457075611
TA-00293,10,6.51001819466624
TA-00293,25,5.08838601625835
TA-00293,50,4.67942333479855
TA-00293,100,4.49302537794272
TA-00293,250,4.38174301564074
TA-00294,1,27.9040523472232
TA-00294,2,16.044134584889
TA-00294,5,8.9276275156769
TA-00294,10,6.55453113958703
TA-00294,25,5.13289896117915
TA-00294,50,4.72393627971935
TA-00294,100,4.53753832286352
TA-00294,250,4.42347390150398
TA-00296,1,21.5498294597798
TA-00296,2,11.985110419924
TA-00296,5,6.24572258419902
TA-00296,10,4.33444801166239
TA-00296,25,3.18545762089438
TA-00296,50,2.87108494739126
TA-00296,100,2.72919993545623
TA-00296,250,2.64295610467219
TA-00297,1,21.2688414949673
TA-00297,2,11.7041224551115
TA-00297,5,5.9647346193865
TA-00297,10,4.05346004684987
TA-00297,25,2.90446965608186
TA-00297,50,2.59009698257875
TA-00297,100,2.44821197064371
TA-00297,250,2.36196813985967
TA-00312,1,21.2799697311975
TA-00312,2,11.7152506913417
TA-00312,5,5.9758628556167
TA-00312,10,4.06180622402252
TA-00312,25,2.91559789231206
TA-00312,50,2.59844315975139
TA-00312,100,2.45655814781636
TA-00312,250,2.37309637608987
TA-00314,1,28.2685020837622
TA-00314,2,16.408584321428
TA-00314,5,9.29207725221591
TA-00314,10,6.91898087612604
TA-00314,25,5.49734869771815
TA-00314,50,5.08838601625835
TA-00314,100,4.90198805940252
TA-00314,250,4.78792363804299
TA-00315,1,28.2879764971651
TA-00315,2,16.4280587348308
TA-00315,5,9.31155166561876
TA-00315,10,6.93845528952889
TA-00315,25,5.516823111121
TA-00315,50,5.1078604296612
TA-00315,100,4.92146247280537
TA-00315,250,4.80739805144584
TA-00323,1,13.2398190548789
TA-00323,3,6.54340290335683
TA-00323,5,5.17741190609994
TA-00323,10,4.17308858632451
TA-00323,20,3.66675383785047
TA-00334,1,21.4635856289957
TA-00334,2,11.89886658914
TA-00334,5,6.16226081247253
TA-00334,10,4.24820418087835
TA-00334,25,3.09921379011034
TA-00334,50,2.78484111660722
TA-00334,100,2.64295610467219
TA-00334,250,2.5594943329457
TA-00335,1,21.9615742002971
TA-00335,2,12.3968551604413
TA-00335,5,6.66024938377392
TA-00335,10,4.74619275217974
TA-00335,25,3.59720236141173
TA-00335,50,3.28282968790861
TA-00335,100,3.14094467597358
TA-00335,250,3.05748290424709
TA-00338,1,21.8280353655347
TA-00338,2,12.263316325679
TA-00338,5,6.52392848995398
TA-00338,10,4.60987185835981
TA-00338,25,3.46366352664934
TA-00338,50,3.14650879408868
TA-00338,100,3.00462378215365
TA-00338,250,2.92116201042716
TA-00349,15,7.84262448323253
TA-00349,20,6.7993523366514
TA-00349,25,5.61697723719279
TA-00349,35,5.06056542568286
TA-00349,45,4.75175687029484
TA-00349,50,4.6432565670504
TA-00366,2,7.2138791362263
TA-00366,10,4.7100259844316
TA-00367,5,9.16688459462618
TA-00367,10,6.3848255370765
TA-00367,15,5.45839987091246
TA-00367,20,4.99379600830166
TA-00370,1,22.1396259799803
TA-00370,2,12.5749069401245
TA-00370,5,6.83551910439955
TA-00370,10,4.92424453186292
TA-00370,25,3.77525414109491
TA-00370,50,3.46088146759179
TA-00370,100,3.31899645565676
TA-00370,250,3.23275262487272
TA-00384,20,5.28591220934438
TA-00384,25,4.96875747678372
TA-00384,30,4.75453892935239
TA-00384,35,4.60430774024471
TA-00384,40,4.49024331888517
TA-00384,45,4.40121742904358
TA-00385,25,9.10846135441763
TA-00385,50,7.94834272741942
TA-00386,1,21.4162906250174
TA-00386,2,11.8515715851616
TA-00386,5,6.11218374943663
TA-00386,10,4.20090917690001
TA-00386,25,3.05191878613199
TA-00386,50,2.73754611262888
TA-00386,100,2.59566110069385
TA-00386,250,2.50941726990981
TA-00393,1,161.946439799024
TA-00393,2,109.64372951709
TA-00393,5,78.2621033479299
TA-00393,10,68.1910495596
TA-00403,2,5.096732193431
TA-00403,4,3.35794528246246
TA-00403,6,2.77649493943457
TA-00440,1,29.4981721871992
TA-00440,2,17.6382544248649
TA-00440,5,10.5217473556529
TA-00440,10,8.14865097956299
TA-00440,25,6.72701880115511
TA-00440,50,6.31805611969531
TA-00440,100,6.13165816283948
TA-00440,250,6.02037580053749
TA-00441,1,23.408244910223
TA-00441,2,13.8435258703672
TA-00441,5,8.10692009369975
TA-00441,10,6.19286346210557
TA-00441,25,5.04665513039511
TA-00441,50,4.72950039783445
TA-00441,100,4.58761538589941
TA-00441,250,4.50415361417292
TA-00458,1,21.7640480072111
TA-00458,2,12.1993289673553
TA-00458,5,6.45994113163034
TA-00458,10,4.54588450003617
TA-00458,25,3.3996761683257
TA-00458,50,3.08252143576504
TA-00458,100,2.94063642383
TA-00458,250,2.85717465210351
TA-00461,1,21.9114971372612
TA-00461,2,12.3467780974055
TA-00461,5,6.60739026168047
TA-00461,10,4.69611568914385
TA-00461,25,3.54712529837583
TA-00461,50,3.23275262487272
TA-00461,100,3.09086761293769
TA-00461,250,3.00462378215365
TA-00462,1,17.8079600273755
TA-00462,2,9.91247642204949
TA-00462,5,5.17462984704239
TA-00462,10,3.59720236141173
TA-00462,25,2.64852022278729
TA-00462,50,2.40091696666537
TA-00462,100,2.29241666342093
TA-00462,250,2.22842930509729
TA-00463,1,18.9402580637982
TA-00463,2,11.0447744584722
TA-00463,5,6.30692788346511
TA-00463,10,4.72950039783445
TA-00463,25,3.78081825921001
TA-00463,50,3.53321500308809
TA-00463,100,3.42471469984365
TA-00463,250,3.36072734152001
TA-00471,1,21.5887782865855
TA-00471,2,12.0240592467297
TA-00471,5,6.28467141100471
TA-00471,10,4.37061477941054
TA-00471,25,3.22440644770007
TA-00471,50,2.90725171513941
TA-00471,100,2.76536670320438
TA-00471,250,2.68190493147789
TA-00472,1,21.4663676880533
TA-00472,2,11.9016486481975
TA-00472,5,6.16226081247253
TA-00472,10,4.2509862399359
TA-00472,25,3.10199584916789
TA-00472,50,2.78484111660722
TA-00472,100,2.64573816372974
TA-00472,250,2.5594943329457
TA-00488,1,28.8110035999844
TA-00488,2,16.9510858376502
TA-00488,5,9.83736082749565
TA-00488,10,7.46426445140577
TA-00488,25,6.04263227299789
TA-00488,50,5.63366959153809
TA-00488,100,5.44727163468226
TA-00488,250,5.33320721332272
TA-00489,1,28.479938572136
TA-00489,2,16.6200208098018
TA-00489,5,9.50351374058968
TA-00489,10,7.13041736449981
TA-00489,25,5.70878518609193
TA-00489,50,5.29982250463213
TA-00489,100,5.1134245477763
TA-00489,250,4.99936012641676
TA-00492,1,29.6344930810191
TA-00492,2,17.7745753186849
TA-00492,5,10.6580682494728
TA-00492,10,8.28775393244048
TA-00492,25,6.86333969497504
TA-00492,50,6.45715907257279
TA-00492,100,6.26797905665941
TA-00492,250,6.15669669435743
TA-00493,1,29.3145562894009
TA-00493,2,17.4546385270667
TA-00493,5,10.3381314578546
TA-00493,10,7.96781714082227
TA-00493,25,6.54340290335683
TA-00493,50,6.13722228095458
TA-00493,100,5.9480422650412
TA-00493,250,5.83675990273921
TA-00494,1,29.5844160179832
TA-00494,2,17.724498255649
TA-00494,5,10.6107732454945
TA-00494,10,8.23767686940458
TA-00494,25,6.81326263193915
TA-00494,50,6.4070820095369
TA-00494,100,6.22068405268107
TA-00494,250,6.10661963132153
TA-00495,1,29.4926080690841
TA-00495,2,17.6326903067498
TA-00495,5,10.5189652965953
TA-00495,10,8.14586892050544
TA-00495,25,6.72423674209756
TA-00495,50,6.31527406063776
TA-00495,100,6.12887610378193
TA-00495,250,6.01481168242239
TA-00497,1,25.483660967155
TA-00497,2,15.2929786393506
TA-00497,5,9.17801283085637
TA-00497,10,7.13876354167246
TA-00497,25,5.91743961540816
TA-00497,50,5.57524635132954
TA-00497,100,5.42223310316431
TA-00497,250,5.33042515426517
TA-00500,1,27.9791679417771
TA-00500,2,16.1192501794428
TA-00500,5,9.00274311023074
TA-00500,10,6.62964673414087
TA-00500,25,5.20801455573299
TA-00500,50,4.79905187427319
TA-00500,100,4.61265391741736
TA-00500,250,4.50137155511537
TA-00511,1,24.0036055485386
TA-00511,2,13.8129232207341
TA-00511,5,7.69795741223995
TA-00511,10,5.66149018211359
TA-00511,25,4.43738419679173
TA-00511,50,4.09519093271312
TA-00511,100,3.94217768454789
TA-00511,250,3.85036973564875
TA-00513,1,27.6898337997919
TA-00513,2,17.4991514719874
TA-00513,5,11.3841856634933
TA-00513,10,9.34493637430935
TA-00513,25,8.12361244804505
TA-00513,50,7.78141918396644
TA-00513,100,7.62840593580121
TA-00513,250,7.53659798690207
TA-00541,2,19.1489124931144
TA-00541,4,10.3659520484301
TA-00541,6,7.37802062062173
TA-00541,8,5.92856785163835
TA-00541,10,5.33877133143782
TA-00544,1,21.6944965307724
TA-00544,2,12.1297774909166
TA-00544,5,6.3903896551916
TA-00544,10,4.47633302359742
TA-00544,25,3.33012469188696
TA-00544,50,3.0129699593263
TA-00544,100,2.87108494739126
TA-00544,250,2.78762317566477
TA-00546,1,28.9111577260562
TA-00546,2,17.0512399637219
TA-00546,5,9.93751495356743
TA-00546,10,7.56441857747756
TA-00546,25,6.14000434001213
TA-00546,50,5.73382371760988
TA-00546,100,5.54742576075405
TA-00546,250,5.43336133939451
TA-00569,1,28.591220934438
TA-00569,2,16.7313031721037
TA-00569,5,9.61479610289167
TA-00569,10,7.24448178585935
TA-00569,25,5.82006754839392
TA-00569,50,5.41388692599166
TA-00569,100,5.22748896913584
TA-00569,250,5.1134245477763
TA-00586,1,27.6035899690079
TA-00586,2,15.7436722066736
TA-00586,5,8.62716513746154
TA-00586,10,6.25406876137167
TA-00586,25,4.83243658296378
TA-00586,50,4.42347390150398
TA-00586,100,4.23707594464815
TA-00586,250,4.12579358234617
TA-00610,1,21.449675333708
TA-00610,2,11.8849562938522
TA-00610,5,6.14835051718478
TA-00610,10,4.2342938855906
TA-00610,25,3.08808555388014
TA-00610,50,2.77093082131947
TA-00610,100,2.62904580938444
TA-00610,250,2.54558403765795
TA-00655,1,22.2592545194549
TA-00655,2,12.6945354795992
TA-00655,5,6.95514764387418
TA-00655,10,5.04387307133756
TA-00655,25,3.89488268056954
TA-00655,50,3.58051000706643
TA-00655,100,3.4386249951314
TA-00655,250,3.35238116434736
TA-00656,1,22.1340618618652
TA-00656,2,12.5693428220094
TA-00656,5,6.82995498628445
TA-00656,10,4.91589835469027
TA-00656,25,3.76969002297981
TA-00656,50,3.45253529041914
TA-00656,100,3.31343233754166
TA-00656,250,3.22718850675762
TA-00662,1,28.1655658986329
TA-00662,2,16.3056481362986
TA-00662,5,9.18914106708657
TA-00662,10,6.81882675005425
TA-00662,25,5.39441251258882
TA-00662,50,4.98823189018656
TA-00662,100,4.79905187427319
TA-00662,250,4.6877695119712
TA-00678,1,28.9389783166317
TA-00678,2,17.0790605542974
TA-00678,5,9.96255348508538
TA-00678,10,7.58945710899551
TA-00678,25,6.16782493058763
TA-00678,50,5.75886224912782
TA-00678,100,5.572464292272
TA-00678,250,5.45839987091246
TA-00679,1,29.5120824824869
TA-00679,2,17.6521647201527
TA-00679,5,10.5356576509406
TA-00679,10,8.16256127485074
TA-00679,25,6.74092909644286
TA-00679,50,6.33196641498306
TA-00679,100,6.14556845812723
TA-00679,250,6.03428609582524
TA-00681,1,29.3284665846887
TA-00681,2,17.4685488223544
TA-00681,5,10.3520417531423
TA-00681,10,7.98172743611001
TA-00681,25,6.55731319864458
TA-00681,50,6.15113257624233
TA-00681,100,5.96195256032895
TA-00681,250,5.85067019802696
TA-00688,1,20.3591081831485
TA-00688,2,10.7943891432927
TA-00688,5,5.05500130756776
TA-00688,10,3.14372673503113
TA-00688,25,1.99473634426312
TA-00688,50,1.68036367076
TA-00688,100,1.53847865882497
TA-00688,250,1.45501688709848
TA-00695,1,21.9727024365273
TA-00695,2,12.4079833966715
TA-00695,5,6.66859556094657
TA-00695,10,4.75732098840994
TA-00695,25,3.60833059764193
TA-00695,50,3.29395792413881
TA-00695,100,3.15207291220378
TA-00695,250,3.06582908141974
TA-00696,1,21.5637397550675
TA-00696,2,11.9990207152117
TA-00696,5,6.26241493854432
TA-00696,10,4.34835830695014
TA-00696,25,3.20214997523967
TA-00696,50,2.88499524267901
TA-00696,100,2.74311023074398
TA-00696,250,2.65964845901749
TA-00697,1,25.5810330341692
TA-00697,2,15.3903507063648
TA-00697,5,9.27816695692816
TA-00697,10,7.23891766774425
TA-00697,25,6.01481168242239
TA-00697,50,5.67540047740133
TA-00697,100,5.5223872292361
TA-00697,250,5.42779722127941
TA-00717,1,28.0264629457554
TA-00717,2,16.1665451834212
TA-00717,5,9.05282017326664
TA-00717,10,6.67972379717677
TA-00717,25,5.25530955971133
TA-00717,50,4.84912893730908
TA-00717,100,4.66273098045325
TA-00717,250,4.54866655909372
TA-00719,1,28.4910668083662
TA-00719,2,16.6311490460319
TA-00719,5,9.51464197681988
TA-00719,10,7.14432765978756
TA-00719,25,5.71991342232213
TA-00719,50,5.31095074086233
TA-00719,100,5.1245527840065
TA-00719,250,5.01327042170451
TA-00731,1,27.6453208548711
TA-00731,2,15.7854030925368
TA-00731,5,8.66889602332478
TA-00731,10,6.29579964723491
TA-00731,25,4.87416746882703
TA-00731,50,4.46520478736723
TA-00731,100,4.2788068305114
TA-00731,250,4.16752446820941
TA-00736,1,28.0681938316187
TA-00736,2,16.2082760692844
TA-00736,5,9.09176900007233
TA-00736,10,6.72145468304001
TA-00736,25,5.29704044557458
TA-00736,50,4.88807776411478
TA-00736,100,4.70167980725895
TA-00736,250,4.59039744495696
TA-00737,1,28.7247597692004
TA-00737,2,16.8648420068661
TA-00737,5,9.74833493765406
TA-00737,10,7.37523856156418
TA-00737,25,5.9536063831563
TA-00737,50,5.5446437016965
TA-00737,100,5.35824574484067
TA-00737,250,5.24696338253868
TA-00740,1,22.3733189408145
TA-00740,2,12.8085999009587
TA-00740,5,7.06921206523372
TA-00740,10,5.15793749269709
TA-00740,25,4.00894710192908
TA-00740,50,3.69457442842597
TA-00740,100,3.55268941649093
TA-00740,250,3.46922764476444
TA-00741,1,22.4484345353683
TA-00741,2,12.8837154955125
TA-00741,5,7.14432765978756
TA-00741,10,5.23027102819339
TA-00741,25,4.08406269648292
TA-00741,50,3.76690796392226
TA-00741,100,3.62502295198722
TA-00741,250,3.54156118026073
TA-00742,1,22.7155122048931
TA-00742,2,13.1507931650373
TA-00742,5,7.41140532931233
TA-00742,10,5.5001307567757
TA-00742,25,4.35114036600769
TA-00742,50,4.03676769250458
TA-00742,100,3.89488268056954
TA-00742,250,3.8086388497855
TA-00747,1,31.0700355547148
TA-00747,2,19.2101177923805
TA-00747,5,12.0936107231684
TA-00747,10,9.72329640613611
TA-00747,25,8.29888216867067
TA-00747,50,7.89270154626842
TA-00747,100,7.70352153035505
TA-00747,250,7.59223916805306
TA-00759,1,22.1674465705558
TA-00759,2,12.6027275307
TA-00759,5,6.86333969497504
TA-00759,10,4.95206512243842
TA-00759,25,3.8030747316704
TA-00759,50,3.48870205816729
TA-00759,100,3.34681704623226
TA-00759,250,3.26335527450577
TA-00761,1,28.393694741352
TA-00761,2,16.5337769790177
TA-00761,5,9.41726990980565
TA-00761,10,7.04695559277332
TA-00761,25,5.62254135530789
TA-00761,50,5.21636073290564
TA-00761,100,5.02718071699226
TA-00761,250,4.91589835469027
TA-00763,1,29.8459295693929
TA-00763,2,17.9860118070586
TA-00763,5,10.8695047378466
TA-00763,10,8.4964083617567
TA-00763,25,7.07477618334882
TA-00763,50,6.66581350188902
TA-00763,100,6.47941554503319
TA-00763,250,6.36535112367365
